filename,start,end,class
nips4b_train018.wav,0.0,0.05877551,Galthe_song
nips4b_train018.wav,0.102312925,0.141496598,Galthe_song
nips4b_train018.wav,0.154557823,0.230748299,Galthe_song
nips4b_train018.wav,0.287346939,0.374421769,Galthe_song
nips4b_train018.wav,0.973061224,1.0557823119999998,Galthe_song
nips4b_train018.wav,0.574693878,0.618231293,Galthe_song
nips4b_train018.wav,0.685714286,0.735782313,Galthe_song
nips4b_train018.wav,0.868571429,0.896870749,Galthe_song
nips4b_train018.wav,1.205986395,1.343129252,Galthe_song
nips4b_train018.wav,1.451972789,1.6674829930000001,Galthe_song
nips4b_train018.wav,1.734965986,1.83510204,Galthe_song
nips4b_train018.wav,1.896054422,1.952653061,Galthe_song
nips4b_train018.wav,2.165986395,2.263945579,Galthe_song
nips4b_train018.wav,0.463673469,0.518095238,Galthe_song
nips4b_train019.wav,0.487619048,0.544217687,Sylmel_call
nips4b_train019.wav,0.645804989,0.698049887,Sylmel_call
nips4b_train019.wav,0.7938322,0.859138322,Sylmel_call
nips4b_train019.wav,0.946213152,1.00861678,Sylmel_call
nips4b_train019.wav,1.09569161,1.160997732,Sylmel_call
nips4b_train019.wav,1.264036281,1.32063492,Sylmel_call
nips4b_train019.wav,0.0,0.043537415,Sylmel_call
nips4b_train019.wav,0.171247166,0.22058957,Sylmel_call
nips4b_train019.wav,0.335238095,0.38893424,Sylmel_call
nips4b_train020.wav,3.024399093,3.056326531,Erirub_call
nips4b_train020.wav,0.870748299,0.9636281179999999,Turphi_song
nips4b_train020.wav,1.062312925,1.181315193,Turphi_song
nips4b_train020.wav,1.314829932,1.4541496600000001,Turphi_song
nips4b_train020.wav,2.336507937,2.455510205,Turphi_song
nips4b_train020.wav,2.121723356,2.223310658,Turphi_song
nips4b_train020.wav,4.072199546,4.2492517,Turphi_song
nips4b_train020.wav,3.854512472,4.031564626,Turphi_song
nips4b_train020.wav,3.601995465,3.6223129249999997,Erirub_call
nips4b_train020.wav,3.567165533,3.738412699,Turphi_song
nips4b_train020.wav,3.268208617,3.453968254,Turphi_song
nips4b_train020.wav,3.253696145,3.2769161,Erirub_call
nips4b_train020.wav,4.812335601,5.003900227,Turphi_song
nips4b_train020.wav,2.571609977,2.589024943,Erirub_call
nips4b_train021.wav,0.0,5.00390022675737,Noise
nips4b_train022.wav,0.502131519,0.580498866,Sylcan_song
nips4b_train022.wav,3.474285714,3.6919727890000003,Petpet_song
nips4b_train022.wav,0.058049887,0.116099774,Sylcan_song
nips4b_train022.wav,0.615328798,0.6791836729999999,Sylcan_song
nips4b_train022.wav,0.403446712,0.45569160999999997,Sylcan_song
nips4b_train022.wav,0.702403628,0.754648526,Sylcan_song
nips4b_train022.wav,0.766258503,0.792380952,Sylcan_song
nips4b_train022.wav,0.864943311,0.896870749,Sylcan_song
nips4b_train022.wav,0.322176871,0.386031746,Sylcan_song
nips4b_train022.wav,1.010068027,1.068117914,Sylcan_song
nips4b_train022.wav,3.935782313,4.1186394559999995,Petpet_song
nips4b_train022.wav,0.26122449,0.310566894,Sylcan_song
nips4b_train022.wav,0.191564626,0.264126984,Sylcan_song
nips4b_train022.wav,0.934603175,1.004263039,Sylcan_song
nips4b_train022.wav,0.005804989,0.037732427,Sylcan_song
nips4b_train023.wav,1.364897959,1.430204081,Regign_song
nips4b_train023.wav,0.648707483,0.700952381,Regign_song
nips4b_train023.wav,0.781496599,0.857687075,Regign_song
nips4b_train023.wav,0.907755102,0.977414966,Regign_song
nips4b_train023.wav,1.01877551,1.110204081,Regign_song
nips4b_train023.wav,1.145034014,1.2146938779999998,Regign_song
nips4b_train023.wav,1.258231293,1.310476191,Regign_song
nips4b_train023.wav,1.473741497,1.560816327,Regign_song
nips4b_train023.wav,1.86122449,2.100680272,Regign_song
nips4b_train023.wav,2.12462585,2.253061224,Regign_song
nips4b_train023.wav,2.274829932,2.3858503399999997,Regign_song
nips4b_train023.wav,2.403265306,2.5882993200000004,Regign_song
nips4b_train023.wav,1.608707483,1.8307482990000001,Regign_song
nips4b_train024.wav,0.0,5.00390022675737,Noise
nips4b_train025.wav,2.922811791,3.233378684,Sylund_call
nips4b_train025.wav,0.983945578,1.2306575960000001,Sylund_call
nips4b_train026.wav,3.125986395,3.234829932,Galthe_song
nips4b_train026.wav,2.076734694,2.1638095240000004,Galthe_song
nips4b_train026.wav,1.887346939,2.061496599,Galthe_song
nips4b_train026.wav,1.532517007,1.719727891,Galthe_song
nips4b_train026.wav,1.319183673,1.432380952,Galthe_song
nips4b_train026.wav,1.175510204,1.275646258,Galthe_song
nips4b_train026.wav,0.98829932,1.101496599,Galthe_song
nips4b_train026.wav,0.718367347,0.896870748,Galthe_song
nips4b_train026.wav,3.456870748,3.55047619,Galthe_song
nips4b_train026.wav,2.372789116,2.4946938779999996,Galthe_song
nips4b_train026.wav,0.542040816,0.631292517,Galthe_song
nips4b_train027.wav,4.346485261,4.448072563,Parmaj_call
nips4b_train027.wav,0.239455782,2.024489796,Serser_song
nips4b_train027.wav,0.181405896,0.740136055,Turphi_song
nips4b_train027.wav,2.220408163,5.003900227,Serser_song
nips4b_train028.wav,0.011609977,0.232199546,Lopcri_call
nips4b_train028.wav,0.499229025,0.583401361,Lopcri_call
nips4b_train028.wav,0.626938776,0.882358277,Lopcri_call
nips4b_train028.wav,2.249433107,2.60643991,Lopcri_call
nips4b_train028.wav,2.566530612,4.055510204,Embcir_song
nips4b_train028.wav,3.099863946,3.529433107,Lopcri_call
nips4b_train028.wav,3.961904762,4.078004535,Lopcri_call
nips4b_train028.wav,4.16,5.003900227,Siteur_song
nips4b_train029.wav,0.594285714,0.675555555,Galthe_call
nips4b_train029.wav,0.741587302,0.93968254,Galthe_call
nips4b_train029.wav,1.005714286,1.4526984129999998,Galthe_call
nips4b_train029.wav,1.955555556,2.092698413,Galthe_call
nips4b_train030.wav,4.527891156,4.652698412,Parcae_call
nips4b_train030.wav,4.408888889,4.452426304,Parcae_call
nips4b_train030.wav,4.948752834,5.003900227000001,Parcae_call
nips4b_train030.wav,1.590566893,1.6282993190000001,Parcae_call
nips4b_train030.wav,1.651519274,1.7124716549999999,Parcae_call
nips4b_train030.wav,1.726984127,1.773424036,Parcae_call
nips4b_train030.wav,3.131791383,3.2711111109999997,Anttri_song
nips4b_train030.wav,2.914104308,3.021496598,Anttri_song
nips4b_train030.wav,4.284081633,4.420498866999999,Anttri_song
nips4b_train030.wav,4.124444444,4.22893424,Parcae_call
nips4b_train030.wav,3.915464853,4.025759638,Anttri_song
nips4b_train030.wav,3.758730159,3.848707483,Parcae_call
nips4b_train030.wav,3.526530612,3.639727891,Anttri_song
nips4b_train030.wav,3.38430839,3.4597732430000003,Parcae_call
nips4b_train030.wav,1.787936508,1.8517913830000001,Parcae_call
nips4b_train030.wav,2.693514739,2.806712018,Anttri_song
nips4b_train030.wav,4.681723356,4.800725624,Anttri_song
nips4b_train031.wav,0.0,0.091428571,Unknown
nips4b_train032.wav,4.090340136,4.120816326,Carcan_song
nips4b_train032.wav,0.004353741,0.034829931,Carcan_song
nips4b_train032.wav,0.383129252,0.47673469399999996,Carcan_song
nips4b_train032.wav,1.210340136,1.262585034,Carcan_song
nips4b_train032.wav,1.332244898,1.3714285709999998,Carcan_song
nips4b_train032.wav,1.906938776,1.987482994,Carcan_song
nips4b_train032.wav,2.379319728,2.4206802720000002,Carcan_song
nips4b_train032.wav,2.464217687,2.673197279,Carcan_song
nips4b_train032.wav,2.958367347,3.0062585029999997,Carcan_song
nips4b_train032.wav,4.236190476,4.273197279,Carcan_song
nips4b_train032.wav,3.071564626,3.108571429,Carcan_song
nips4b_train033.wav,3.283673469,3.440816326,Lusmeg_call
nips4b_train034.wav,2.603537415,2.745759637,Alaarv_song
nips4b_train034.wav,2.513560091,2.568707483,Alaarv_song
nips4b_train034.wav,2.089795918,2.208798186,Alaarv_song
nips4b_train034.wav,2.336507937,2.417777778,Alaarv_song
nips4b_train034.wav,1.818367347,2.016326531,Alaarv_song
nips4b_train034.wav,1.334693878,1.64489796,Alaarv_song
nips4b_train034.wav,1.085714286,1.206122449,Butbut_call
nips4b_train034.wav,0.76122449,1.097959184,Alaarv_song
nips4b_train034.wav,0.516326531,0.736734694,Alaarv_song
nips4b_train034.wav,0.248979592,0.442857143,Alaarv_song
nips4b_train034.wav,0.014285714,0.222448979,Alaarv_song
nips4b_train035.wav,0.006122449,0.485714286,Oriori_call
nips4b_train035.wav,1.791836735,1.879591837,Pelgra_call
nips4b_train036.wav,0.0,2.3626303854875284,Noise
nips4b_train037.wav,0.461496599,0.557278912,Unknown
nips4b_train037.wav,0.972335601,1.100045352,Unknown
nips4b_train037.wav,1.677641723,1.790839002,Unknown
nips4b_train037.wav,1.976598639,2.0752834460000003,Unknown
nips4b_train037.wav,2.25814059,2.380045352,Unknown
nips4b_train037.wav,3.117278912,3.213061225,Unknown
nips4b_train037.wav,0.081269841,0.22058956899999999,Unknown
nips4b_train037.wav,3.770340136,3.961904762,Unknown
nips4b_train037.wav,4.057687075,4.144761904999999,Unknown
nips4b_train037.wav,4.182494331,4.260861678,Unknown
nips4b_train037.wav,3.62521542,3.723900227,Unknown
nips4b_train038.wav,3.777959184,3.869387755,Regign_song
nips4b_train038.wav,1.394285714,1.524897959,Turphi_song
nips4b_train038.wav,0.84244898,1.025306123,Turphi_song
nips4b_train038.wav,0.52244898,1.1493877559999999,Trotro_song
nips4b_train038.wav,0.434285714,0.506122449,Trotro_song
nips4b_train038.wav,4.708571429,4.816326531,Parate_song
nips4b_train038.wav,0.267755102,0.40163265300000006,Turphi_song
nips4b_train038.wav,0.006530612,0.120816326,Turphi_song
nips4b_train038.wav,3.245714286,3.333877551,Regign_song
nips4b_train038.wav,3.363265306,3.4677551020000004,Regign_song
nips4b_train038.wav,3.503673469,3.6016326530000002,Regign_song
nips4b_train038.wav,3.085714286,3.408979592,Cerbra_song
nips4b_train038.wav,4.571428571,4.636734693,Parate_song
nips4b_train038.wav,3.879183673,3.973877551,Parate_song
nips4b_train038.wav,3.918367347,4.90122449,Regign_song
nips4b_train038.wav,4.016326531,4.0587755109999994,Parate_song
nips4b_train038.wav,4.140408163,4.21877551,Parate_song
nips4b_train038.wav,4.303673469,4.388571428,Parate_song
nips4b_train038.wav,2.742857143,2.8800000000000003,Cerbra_song
nips4b_train038.wav,4.852244898,4.940408163000001,Pyrpyr_call
nips4b_train038.wav,4.924081633,5.003900227,Regign_song
nips4b_train038.wav,3.650612245,3.7322448980000003,Regign_song
nips4b_train039.wav,1.410612245,1.799546485,Petpet_song
nips4b_train040.wav,4.767346939,4.956009071,Regign_song
nips4b_train040.wav,0.007256236,1.726984127,Siteur_song
nips4b_train040.wav,4.215873016,4.455328798,Regign_song
nips4b_train041.wav,4.170884354,4.214421769,Sylcan_song
nips4b_train041.wav,4.078004535,4.1302494329999995,Sylcan_song
nips4b_train041.wav,0.972335601,1.079727891,Sylcan_song
nips4b_train041.wav,0.798185941,0.9229931969999999,Sylcan_song
nips4b_train041.wav,0.67047619,0.7575510200000001,Sylcan_song
nips4b_train041.wav,0.490521542,0.615328798,Sylcan_song
nips4b_train041.wav,0.327981859,0.42666666599999997,Sylcan_song
nips4b_train041.wav,0.177052154,0.28154195,Sylcan_song
nips4b_train041.wav,0.008707483,0.15673469399999998,Sylcan_song
nips4b_train041.wav,4.356643991,4.524988662,Sylcan_song
nips4b_train041.wav,3.996734694,4.040272109,Sylcan_song
nips4b_train041.wav,4.246349206,4.286984126999999,Sylcan_song
nips4b_train041.wav,4.562721088,4.623673469,Sylcan_song
nips4b_train041.wav,3.796462585,3.834195011,Sylcan_song
nips4b_train041.wav,4.899410431,5.003900227,Sylcan_song
nips4b_train041.wav,3.590385488,3.770340137,Sylcan_song
nips4b_train041.wav,3.430748299,3.4626757369999996,Sylcan_song
nips4b_train041.wav,3.326258503,3.361088435,Sylcan_song
nips4b_train041.wav,3.236281179,3.2943310660000003,Sylcan_song
nips4b_train041.wav,3.959002268,3.988027211,Sylcan_song
nips4b_train041.wav,3.140498866,3.169523809,Sylcan_song
nips4b_train041.wav,3.03600907,3.105668934,Sylcan_song
nips4b_train041.wav,2.827029478,2.9431292510000002,Sylcan_song
nips4b_train041.wav,2.777687075,2.8096145129999996,Sylcan_song
nips4b_train041.wav,2.722539683,2.766077098,Sylcan_song
nips4b_train041.wav,2.562902494,2.5890249429999996,Sylcan_song
nips4b_train041.wav,4.652698413,4.780408164000001,Sylcan_song
nips4b_train041.wav,2.417777778,2.496145125,Sylcan_song
nips4b_train041.wav,2.321995465,2.368435374,Sylcan_song
nips4b_train041.wav,2.101405896,2.214603175,Sylcan_song
nips4b_train041.wav,2.574512472,2.699319728,Sylcan_song
nips4b_train041.wav,1.683446712,1.8401814060000001,Sylcan_song
nips4b_train041.wav,1.555736961,1.625396825,Sylcan_song
nips4b_train041.wav,1.422222222,1.468662131,Sylcan_song
nips4b_train041.wav,1.320634921,1.4164172339999999,Sylcan_song
nips4b_train041.wav,1.137777778,1.3119274380000001,Sylcan_song
nips4b_train041.wav,1.091337868,1.2219501130000001,Sylcan_song
nips4b_train041.wav,4.835555556,4.881995465,Sylcan_song
nips4b_train041.wav,1.854693878,1.970793651,Sylcan_song
nips4b_train042.wav,0.534693878,0.716326531,Oriori_call
nips4b_train043.wav,0.0,5.00390022675737,Noise
nips4b_train044.wav,4.876190476,5.003900227,Galcri_call
nips4b_train044.wav,2.168888889,2.499047619,Galcri_call
nips4b_train044.wav,0.0,5.003174603,Plasab_song
nips4b_train045.wav,3.2,3.6520634920000004,Galcri_call
nips4b_train045.wav,4.693333333,4.998095238,Galcri_call
nips4b_train045.wav,1.970793651,2.3568253969999997,Galcri_call
nips4b_train045.wav,0.538412698,1.01079365,Galcri_call
nips4b_train046.wav,0.065306122,0.09795918299999999,Phofem_song
nips4b_train046.wav,1.455102041,1.502040817,Lularb_song
nips4b_train046.wav,1.336734694,1.410204082,Lularb_song
nips4b_train046.wav,1.193877551,1.291836735,Lularb_song
nips4b_train046.wav,1.020408163,1.0897959179999999,Lusmeg_song
nips4b_train046.wav,2.312244898,2.4040816329999997,Lularb_song
nips4b_train046.wav,2.430612245,2.4714285719999998,Lularb_song
nips4b_train046.wav,2.632653061,2.728571428,Lularb_song
nips4b_train046.wav,2.742857143,2.793877551,Lularb_song
nips4b_train046.wav,2.920408163,3.008163265,Lularb_song
nips4b_train046.wav,3.263265306,3.328571428,Lularb_song
nips4b_train046.wav,3.459183673,3.489795918,Phofem_song
nips4b_train046.wav,0.989795918,1.018367347,Lusmeg_song
nips4b_train046.wav,0.787755102,0.859183673,Lusmeg_song
nips4b_train046.wav,0.640816327,0.7000000000000001,Lularb_song
nips4b_train046.wav,0.504081633,0.577551021,Lularb_song
nips4b_train046.wav,0.255102041,0.363265306,Lularb_song
nips4b_train046.wav,0.12244898,0.16122449,Phofem_song
nips4b_train046.wav,0.0,0.028571429,Phofem_song
nips4b_train046.wav,1.526530612,1.626530612,Lularb_song
nips4b_train046.wav,2.004081633,2.1469387760000003,Lularb_song
nips4b_train046.wav,2.195918367,2.253061224,Lularb_song
nips4b_train046.wav,1.889795918,1.932653061,Lularb_song
nips4b_train046.wav,1.671428571,1.753061224,Lularb_song
nips4b_train046.wav,3.520408163,3.567346939,Phofem_song
nips4b_train046.wav,1.783673469,1.810204081,Lularb_song
nips4b_train046.wav,3.571428571,3.6387755100000003,Lularb_song
nips4b_train047.wav,2.144897959,2.253061224,Oriori_song
nips4b_train047.wav,1.836734694,1.924489796,Oriori_song
nips4b_train047.wav,1.416326531,2.8908843539999998,Ptehey_song
nips4b_train047.wav,0.004081633,0.9244897959999999,Ptehey_song
nips4b_train047.wav,0.0,0.408163265,Oriori_call
nips4b_train048.wav,3.000816327,3.1902040819999997,Turphi_song
nips4b_train048.wav,1.005714286,1.1102040819999999,Unknown
nips4b_train048.wav,3.066122449,3.62122449,Lopcri_call
nips4b_train048.wav,3.650612245,3.84,Turphi_song
nips4b_train048.wav,0.21877551,0.26122449000000003,Unknown
nips4b_train048.wav,3.990204082,4.525714286,Lopcri_call
nips4b_train048.wav,4.313469388,4.476734693999999,Turphi_song
nips4b_train048.wav,4.904489796,5.00244898,Phycol_song
nips4b_train048.wav,3.696326531,3.911836735,Lopcri_call
nips4b_train048.wav,1.188571429,1.22122449,Unknown
nips4b_train048.wav,1.296326531,1.387755102,Unknown
nips4b_train048.wav,2.844081633,2.991020409,Lopcri_call
nips4b_train048.wav,2.390204082,2.76244898,Lopcri_call
nips4b_train049.wav,0.248163265,0.40489795900000003,Sylmel_call
nips4b_train049.wav,0.450612245,0.58122449,Sylmel_call
nips4b_train049.wav,0.642176871,0.838095238,Sylmel_call
nips4b_train049.wav,0.903401361,1.110204082,Sylmel_call
nips4b_train049.wav,2.932244898,3.047619048,Pyrpyr_call
nips4b_train049.wav,0.0,0.185034014,Carcan_song
nips4b_train050.wav,3.31755102,3.4416326529999997,Anttri_song
nips4b_train050.wav,2.4,2.488163265,Anttri_song
nips4b_train050.wav,2.403265306,2.4881632650000003,Regign_song
nips4b_train050.wav,2.514285714,2.5861224490000003,Regign_song
nips4b_train050.wav,2.530612245,2.612244898,Anttri_song
nips4b_train050.wav,2.651428571,2.723265306,Anttri_song
nips4b_train050.wav,2.652154195,2.750113379,Regign_song
nips4b_train050.wav,2.768979592,2.893061225,Anttri_song
nips4b_train050.wav,2.961632653,3.0759183670000003,Anttri_song
nips4b_train050.wav,3.088979592,3.262040816,Anttri_song
nips4b_train050.wav,3.464489796,3.617959184,Anttri_song
nips4b_train050.wav,3.706122449,3.820408163,Anttri_song
nips4b_train050.wav,3.846530612,3.996734694,Anttri_song
nips4b_train050.wav,4.062040816,4.254693876999999,Anttri_song
nips4b_train050.wav,4.293877551,4.43755102,Anttri_song
nips4b_train050.wav,4.496326531,4.659591837000001,Anttri_song
nips4b_train050.wav,2.29877551,2.367346939,Regign_song
nips4b_train050.wav,2.292244898,2.370612245,Anttri_song
nips4b_train050.wav,0.009795918,0.124081632,Anttri_song
nips4b_train050.wav,0.153469388,0.287346939,Anttri_song
nips4b_train050.wav,2.086530612,2.1648979589999997,Regign_song
nips4b_train050.wav,2.050612245,2.125714286,Anttri_song
nips4b_train050.wav,1.991836735,2.031020408,Regign_song
nips4b_train050.wav,1.936326531,2.001632653,Anttri_song
nips4b_train050.wav,1.871020408,1.913469388,Regign_song
nips4b_train050.wav,1.763265306,1.812244898,Anttri_song
